FID	Area_WHS	Area_SSSI	Area_SPA	Area_SAC	Area_RAMSA	Area_NR	Area_NNR	Area_MPAdi	Area_MCA	Area_LNR	Area_COUNE	Area_CNTRY	Area_BIOSP	Area_BIOGE	Count_WW	Count_Air	Count_Bus	Count_Hotel	Sum_Rating	Count_CarPark	Count_TourOp	Count_train	Mean_Wild	Dist_Motorway	Dist_A_road	Dist_B_road	Dist_min_road	Area_NP	Area_PA	Dist_road	Count_Inf	Dist_Coast	Mean_Nat	Dist_Air	Dist_Bus	Dist_CarPark	Dist_Hotel	Dist_TourOp	Dist_Train	Pop_dens	Pop	PDist	PDist.1	
679	678	0	6.738764157	0	6.42966528	0	0	0	0	11.71386209	0	0	0	100	0	14	0	37	35	21.5	0	0	2	93.20251233	0	0	25625.90988	0	0	100	0	74	0	184.0974639	81386.10185	0	2114.284056	0	6515.261724	0	0.576653476	50.67012691	11389.24702	11389.24702
680	679	0	2.365691497	2.293088348	0	0	0	0	0	0	0	0	0	100	0	1	0	40	7	12.2	0	0	1	63.53083125	0	0	0	0	0	100	0	48	22597.35107	141.6066312	21655.75742	0	22337.76154	0	25211.6741	0	79.05923264	7905.923264	97141.18373	97141.18373
681	680	0	1.24057345	33.90525573	0.01191328	0	0	0	0	0	0	0	0	81.21786601	0	2	0	16	1	0	0	0	1	96.79013125	0	0	18168.76133	799.7467719	0	94.03778471	0	18	17899.85682	190.4499125	41437.09909	0	18391.42233	0	15240.46414	0	1.173709431	117.3709431	29409.33997	29409.33997
682	681	0	9.010078537	0.203945533	5.533537204	0	0	0	0	0	0	0	0	0	0	3	0	6	2	4.5	0	0	0	94.4031125	0	10711.93028	0	0	0	14.54464431	0	8	27498.97565	186.82615	85148.75314	0	19205.71005	0	26114.16325	3969.30243	0.939022331	93.90223312	53387.22215	53387.22215
683	682	0	0.514152063	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	97.78135153	0	452.1564795	12883.02435	0	0	0.514152063	0	0	0	154.9190507	14459.64914	779.0500579	17088.28751	1219.640573	15956.95279	54684.90252	0	0	14308.13699	14308.13699
684	683	0	0.930169076	0	18.48171023	0	0	0	18.20832423	0	0	0	0	0	0	81	0	27	48	25.1	0	1	0	83.34695822	0	0	0	0	0	19.13884678	0	77	0	171.1953371	45893.98453	0	19176.08835	0	0	31833.71912	2.290701807	180.3496742	2305.881035	2305.881035
685	684	0	3.851396195	11.64261511	87.87663127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110.6007016	5354.539952	5354.539952	6285.049444	6094.991843	0	99.99999964	5354.539952	0	0	201.6227393	37010.66661	7621.033571	20367.03292	3279.066613	17989.49862	44576.7856	2.010610641	23.23374939	0	0
686	685	0	0.563076351	0	0	0	0	0	0	0	1.485435473	0	0	0	0	11	0	305	13	12.9	0	0	5	43.5229125	0	0	0	0	0	2.048511824	0	331	14558.97565	112.1681375	28490.30145	0	0	0	5814.271074	0	946.9405212	94694.05212	68774.99848	68774.99848
687	686	0	1.257058164	36.07701692	0	0	0	0	0	0	0	0	0	0	0	5	0	14	3	0	0	0	0	47.95591245	0	199.975646	0	0	0	36.07701692	0	16	0	107.8333727	8152.452763	0	12393.02523	0	34727.67521	49916.72333	18.43861887	145.2948303	32247.60082	32247.60082
688	687	0	2.13507172	0	44.44344479	0	0	0	23.56599693	0	0	0	0	0	0	50	0	0	6	0	0	0	0	93.75583738	0	8504.299577	0	0	0	46.57846697	0	6	0	174.8027634	35860.73677	4433.780335	14635.20623	0	5740.736592	40128.96547	1.563496683	80.68113565	5.678770399	5.678770399
689	688	0	16.28960153	0	10.77398788	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	92.52792198	0	0	898.2139104	0	0	19.81300536	0	6	0	178.5203745	65883.89247	0	5343.076666	0	7492.252968	19203.97835	1.554139244	154.2170563	7836.835178	7836.835178
690	689	0	0	29.99576531	9.766021351	29.99269621	0	0	0	11.86376245	0	0	0	0	0	11	0	38	11	0	0	0	0	97.95262954	0	0	0	0	0	42.53583238	0	49	0	222.0769844	19664.04298	0	16875.98809	0	7092.442953	107639.104	2.163575072	191.7527514	7619.046697	7619.046697
691	690	0	9.792141492	13.15495291	9.609494062	0	0	0	0	0	0	0	0	0	0	10	0	43	4	0	0	0	0	71.47448992	0	7636.78609	0	0	0	13.1757163	0	47	0	170.1128544	16474.20202	0	16560.92882	0	24778.7602	23874.24528	1.827711588	90.70280647	19966.10874	19966.10874
692	691	0	0.904484335	0	1.740913184	0	0	0	0	0	0	0	0	0	0	26	0	96	21	16.9	2	0	0	41.76926875	0	0	0	0	0	2.645397519	0	117	5993.160384	98.1392125	6286.32131	0	0	0	8972.358837	6117.534998	67.54622833	6754.622833	72374.14828	72374.14828
693	692	0	41.68874089	0	0	0	0	10.29323918	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	106.5909875	0	0	6132.975646	0	0	41.70076404	0	4	18019.98	203.1190375	69155.46715	0	12920.24575	0	338.8577307	5508.819256	1.7608675	176.08675	47196.33286	47196.33286
694	693	0	0.649349301	0	0	0	0	0	94.41828868	0	0	0	0	0	0	63	0	49	6	0	4	0	0	24.69812165	0	0	0	0	0	95.06763798	0	63	0	57.92636526	54594.47906	0	0	0	13971.37941	48466.19652	0	0	77265.95909	77265.95909
695	694	0	0	0	0	0	0	0	27.53428225	0	0	0	0	0	0	3	0	0	0	0	0	0	0	125.3367445	452.7860896	14993.1378	3335.394655	452.7860896	0	27.53428225	452.7860896	0	0	199.9050208	15556.07927	3176.773175	1626.66122	1487.834187	14043.04721	52811.9707	0	0	46281.06367	46281.06367
696	695	0	0.567813557	0	0.994057615	0	0	0	0	0	0	0	0	0	0	209	0	37	25	21.3	1	0	0	45.3654625	0	0	0	0	0	1.561871171	0	63	780.9911668	99.74900625	35128.11421	0	0	0	23455.50799	1891.910802	12.81476471	1281.476471	51434.8506	51434.8506
697	696	0	0.626617775	0	6.181387124	0	0	0	0	0	0	0	0	0	0	18	0	10	18	13	0	0	0	58.60804206	0	0	886.6824496	0	0	6.645355859	0	28	0	117.4787636	5717.717718	0	30289.07597	0	22454.20079	74676.14635	22.99079418	193.713913	2440.240052	2440.240052
698	697	0	0.000244514	0	0	0	0	0	3.143832039	0	0	0	0	0	0	5	0	0	0	0	0	0	0	105.9473684	0	2204.975646	1117.975646	0	0	3.14407656	0	0	0	195.9574369	97644.81335	1567.959184	63224.57881	1719.88515	16143.47114	284514.3494	0	0	22519.42874	22519.42874
699	698	0	1.688954186	1.688952377	3.694776146	1.675148843	0	0	9.488463708	0	0	0	0	0	0	1	0	0	0	0	0	0	0	79.72903042	628.7860896	826.6940817	1315.240653	628.7860896	0	11.26898456	628.7860896	0	0	191.6417188	2459.083841	862.6711146	10716.45629	953.8419041	4548.980776	104264.5861	0	0	12539.82856	12539.82856
700	699	0	16.91398997	0	59.10669425	0	0	0	49.94500489	8.088498712	0	0	0	0	0	16	0	2	13	8.4	0	0	0	80.35247082	0	1214.21391	0	0	0	66.86691117	0	15	0	156.7699122	47341.20797	0	18416.6744	0	1308.970332	22586.64322	0.362056412	17.58791971	0	0
701	700	0	6.135999027	2.374954021	0	2.38377337	0	2.584761849	0	0	0	0	0.379566396	0	0	78	0	202	18	21.6	1	0	0	45.25604375	0	0	0	0	0	6.783658345	0	214	4994.865948	103.5428875	22646.47209	0	0	0	2817.165938	1538.879602	256.5942426	25659.42426	16735.63166	16735.63166
702	701	0	1.959913399	0	2.004890571	0	0	0	0	0	0	0	0	0	0	6	0	17	16	9.1	0	0	0	61.93883125	0	0	0	0	0	2.21750763	0	33	18375.08585	145.7798125	39197.28463	0	15569.55436	0	7994.608516	6040.244581	7.40666153	740.666153	26471.38645	26471.38645
703	702	0	0	0	0	0	0	0	0	0.86720383	0	0	0	0	0	1	0	0	1	0	0	0	0	123.4746925	0	1631.172153	824.024354	0	0	0.86720383	0	1	0	218.1034755	19487.70119	145.0137116	17378.09717	0	12348.91878	85348.51389	1.750164609	164.7701969	7120.576062	7120.576062
704	703	0	1.391574378	0.186784959	0	0.189724906	0	0	0	0	0.148802655	0	0	0	0	41	0	43	2	4.5	0	1	0	34.28663846	0	0	0	0	0	1.396190783	0	46	0	75.61707106	33943.8069	0	732.0152316	0	0	1461.251103	67.0143321	2907.376343	22970.06493	22970.06493
705	704	0	0.1925464	0	0.47339859	0	0	0	0	0	0	0	0	0	0	28	0	8	10	0	0	0	0	77.83695	0	0	0	0	0	0.66594499	0	18	14120.02435	176.1182125	40705.42616	0	8981.934838	0	10619.3148	8573.549608	19.54634995	1954.634995	31030.00449	31030.00449
706	705	0	5.974674496	5.281510169	0	5.275330828	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	151.2196277	2511.024354	3115.024354	8228.21391	2511.024354	0	5.989307688	2511.024354	0	0	167.1518269	31495.44722	2528.0216	11745.52652	2806.357189	18365.11477	98434.37589	0	0	16524.84321	16524.84321
707	706	0	0	0	88.51504298	0	0	0	85.6125586	0	0	0	0	0	0	8	0	0	1	0	0	0	0	87.8024236	0	14007.02435	0	0	0	88.51504298	0	1	0	158.7917789	25919.65172	1175.018657	11064.09732	0	4523.5345	42669.23187	0	0	0	0
708	707	0	0.49481451	0	0.855278861	0	0	0	0	0	0	0	0	0	0	103	0	62	31	41.7	1	0	0	57.36118125	0	0	0	0	0	0.89811239	0	93	27387.79019	128.2324437	27405.76993	0	0	0	1794.647555	16936.85215	32.45355446	3245.355446	71178.98552	71178.98552
709	708	0	1.763111906	0	1.716669983	0	0	0	0	0	0	0	0	0	0	5	0	0	1	4.8	0	0	0	94.81236047	0	1000.21391	10227.73891	0	0	1.767133394	0	1	0	214.8023064	51991.67365	981.2836888	25808.61199	0	24203.88759	24211.71376	0	0	58321.01086	58321.01086
710	709	0	9.301899239	0	9.301899789	0	0	0	0	0	0	0	0	0	0	10	0	0	1	0	0	0	0	80.7531	0	0	0	0	0.051165574	9.353065088	0	1	12616.01698	201.8421	19603.71218	6489.822387	10801.52219	0	6277.211323	12380.82426	7.569218292	756.9218292	20057.44509	20057.44509
