"FID"	"Area_WHS"	"Area_SSSI"	"Area_SPA"	"Area_SAC"	"Area_RAMSA"	"Area_NR"	"Area_NNR"	"Area_MPAdi"	"Area_MCA"	"Area_LNR"	"Area_COUNE"	"Area_CNTRY"	"Area_BIOSP"	"Area_BIOGE"	"Count_WW"	"Count_Air"	"Count_Bus"	"Count_Hotel"	"Sum_Rating"	"Count_CarPark"	"Count_TourOp"	"Count_train"	"Mean_Wild"	"Dist_Motorway"	"Dist_A_road"	"Dist_B_road"	"Dist_min_road"	"Longitude"	"Latitude"	"Area_NP"	"Area_PA"	"Dist_road"	"Count_Inf"	"Dist_Coast"	"Mean_Nat"	"Dist_Air"	"Dist_Bus"	"Dist_CarPark"	"Dist_Hotel"	"Dist_TourOp"	"Dist_Train"	"Pop_dens"	"Pop"	"Dist_MCA"	"Dist_MPA"	"Area_SAC_L"	"Dist_MSAC"	"Records"	"Species"
697	0	0.000244514	0	0	0	0	0	3.143832039	0	0	0	0	0	0	5	0	0	0	0	0	0	0	105.9473684	0	2204.975646	1117.975646	0	-0.693061796	60.78076337	0	3.14407656	0	0	0	195.9574369	97644.81335	1567.959184	63224.57881	1719.88515	16143.47114	284514.3494	0	0	40019.50826	0	0	22519.42874	16	12
698	0	1.688954186	1.688952377	3.694776146	1.675148843	0	0	9.488463708	0	0	0	0	0	0	1	0	0	0	0	0	0	0	79.72903042	628.7860896	826.6940817	1315.240653	628.7860896	-7.494694547	57.52408019	0	11.26898456	628.7860896	0	0	191.6417188	2459.083841	862.6711146	10716.45629	953.8419041	4548.980776	104264.5861	0	0	13682.24521	4647.306021	1.524716441	12539.82856	0	0
699	0	16.91398997	0	59.10669425	0	0	0	49.94500489	8.088498712	0	0	0	0	0	16	0	2	13	8.4	0	0	0	80.35247082	0	1214.21391	0	0	-6.063262741	56.67915674	0	66.86691117	0	15	0	156.7699122	47341.20797	0	18416.6744	0	1308.970332	22586.64322	0.362056412	17.58791971	0	0	8.841706701	0	11	11
700	0	6.135999027	2.374954021	0	2.38377337	0	2.584761849	0	0	0	0	0.379566396	0	0	78	0	202	18	21.6	1	0	0	45.25604375	0	0	0	0	-3.271336553	56.19989489	0	6.783658345	0	214	4994.865948	103.5428875	22646.47209	0	0	0	2817.165938	1538.879602	256.5942426	25659.42426	59809.0093	67510.99503	0	16735.63166	55	42
701	0	1.959913399	0	2.004890571	0	0	0	0	0	0	0	0	0	0	6	0	17	16	9.1	0	0	0	61.93883125	0	0	0	0	-3.314675584	57.45725262	0	2.21750763	0	33	18375.08585	145.7798125	39197.28463	0	15569.55436	0	7994.608516	6040.244581	7.40666153	740.666153	121715.4904	24609.61774	2.004890571	26471.38645	0	0
702	0	0	0	0	0	0	0	0	0.86720383	0	0	0	0	0	1	0	0	1	0	0	0	0	123.4746925	0	1631.172153	824.024354	0	-6.552309172	58.0113925	0	0.86720383	0	1	0	218.1034755	19487.70119	145.0137116	17378.09717	0	12348.91878	85348.51389	1.750164609	164.7701969	0	7466.332238	0	7120.576062	0	0
703	0	1.391574378	0.186784959	0	0.189724906	0	0	0	0	0.148802655	0	0	0	0	41	0	43	2	4.5	0	1	0	34.28663846	0	0	0	0	-2.471061251	56.65473876	0	1.396190783	0	46	0	75.61707106	33943.8069	0	732.0152316	0	0	1461.251103	67.0143321	2907.376343	74425.50987	25491.9823	0	22970.06493	456	164
704	0	0.1925464	0	0.47339859	0	0	0	0	0	0	0	0	0	0	28	0	8	10	0	0	0	0	77.83695	0	0	0	0	-3.767036557	56.46337667	0	0.66594499	0	18	14120.02435	176.1182125	40705.42616	0	8981.934838	0	10619.3148	8573.549608	19.54634995	1954.634995	68150.81638	68816.73291	0.47339859	31030.00449	2	2
705	0	5.974674496	5.281510169	0	5.275330828	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	151.2196277	2511.024354	3115.024354	8228.21391	2511.024354	-7.200535329	57.80652289	0	5.989307688	2511.024354	0	0	167.1518269	31495.44722	2528.0216	11745.52652	2806.357189	18365.11477	98434.37589	0	0	6807.88811	20037.70639	0	16524.84321	0	0
706	0	0	0	88.51504298	0	0	0	85.6125586	0	0	0	0	0	0	8	0	0	1	0	0	0	0	87.8024236	0	14007.02435	0	0	-6.378335605	56.57851814	0	88.51504298	0	1	0	158.7917789	25919.65172	1175.018657	11064.09732	0	4523.5345	42669.23187	0	0	18594.66941	36.57859797	0	0	0	0
707	0	0.49481451	0	0.855278861	0	0	0	0	0	0	0	0	0	0	103	0	62	31	41.7	1	0	0	57.36118125	0	0	0	0	-3.253804898	55.66094574	0	0.89811239	0	93	27387.79019	128.2324437	27405.76993	0	0	0	1794.647555	16936.85215	32.45355446	3245.355446	60114.14253	86858.71323	0.855278861	71178.98552	50	20
708	0	1.763111906	0	1.716669983	0	0	0	0	0	0	0	0	0	0	5	0	0	1	4.8	0	0	0	94.81236047	0	1000.21391	10227.73891	0	-4.046562569	58.61545169	0	1.767133394	0	1	0	214.8023064	51991.67365	981.2836888	25808.61199	0	24203.88759	24211.71376	0	0	25488.27946	45171.03625	1.495309449	58321.01086	24	21
709	0	9.301899239	0	9.301899789	0	0	0	0	0	0	0	0	0	0	10	0	0	1	0	0	0	0	80.7531	0	0	0	0	-3.647865087	57.45333701	0.051165574	9.353065088	0	1	12616.01698	201.8421	19603.71218	6489.822387	10801.52219	0	6277.211323	12380.82426	7.569218292	756.9218292	101917.0508	39703.54265	9.301899789	20057.44509	24	23
710	0	24.0392904	0	0	0	0	9.816671962	0	0	3.287061734	0	0	97.53375434	0	3	0	12	8	3.9	0	0	0	68.61611969	0	0	0	0	-4.323276446	54.92629688	0	99.97687264	0	20	0	152.8282182	60475.37036	0	18338.37488	0	6664.284868	28011.32107	8.912514111	870.6895905	37786.30465	48422.85725	0	119975.178	21	21
711	0	1.217571898	1.217571935	0	1.208978935	0	0	0	0	0.09173713	0	0	0	0	38	0	120	22	11.9	2	0	0	38.00658125	0	0	0	0	-2.312435896	57.19423695	0	1.31561558	0	143	7241.954708	87.66819375	1788.070847	0	0	0	7321.044009	2252.201164	54.68613464	5468.613464	133536.2539	42779.2794	0	81882.65023	60	46
712	0	4.445334748	0.099855074	79.67695383	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	124.9194476	3153.21391	7166.21391	4521.78609	3153.21391	-6.147447319	55.95692112	0	84.12102256	3153.21391	0	0	209.8324196	24968.09055	6702.172715	32769.2584	4301.31944	12737.87765	58699.61663	0	0	14131.70103	19433.41797	0	0	0	0
713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	140	0	49	6	0	0	0	0	45.296175	0	0	0	0	-4.365628376	55.64454252	0	0	0	60	13978.03506	105.57925	13864.63403	0	1163.599672	0	11375.81713	3500.71655	104.8005518	10480.05518	28869.80555	34421.81101	0	77684.6219	36	31
714	0	11.01499008	5.095045448	4.884037122	2.368980359	0	4.266662114	0	0	0	0	0	0	0	109	0	3	28	33.2	0	0	0	84.35060625	0	0	0	0	-4.55365415	56.09017426	100	100	0	31	7232.505227	205.2562	19925.41613	0	2098.783696	0	25999.73965	4701.828757	12.09776009	1209.776009	23128.76503	13794.54565	4.884037122	63101.85121	149	60
715	0	7.32543778	0	34.92117094	0	0	0	0	0	0	0	0	0	0	27	0	8	11	3.9	0	0	0	94.72245146	0	0	1586.234595	0	-5.947524147	57.13247968	0	42.24632298	0	19	0	190.210636	83265.0316	0	7048.666502	0	4032.29938	9573.25118	5.212562116	327.6398926	14479.00679	5140.856653	0	1460.759493	96	34
716	0	0	0	0	0	0	0	0	0	0	0	0	99.83378879	0	25	0	45	17	9.1	0	0	1	43.08581875	0	0	0	0	-4.664784161	55.36874467	0	99.83378879	0	62	495.8667697	90.76678125	9772.846077	0	4358.460333	0	24643.89926	0	39.66403137	3966.403137	34802.6176	16343.60011	0	71288.49937	141	75
717	0	0.060482457	0	0	0	0	0	0	0	0	0	0	0	0	22	0	92	23	7.9	0	0	1	36.20145625	0	0	0	0	-2.313196427	57.28406397	0	0.060482457	0	120	10128.39842	80.4721875	4357.134742	0	329.3902398	0	8761.399812	0	60.55324707	6055.324707	143536.2539	35544.09156	0	75859.7496	49	36
718	0	0.43186157	0	0.415579543	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	42.85938151	0	344.975646	0	0	-2.141180738	55.66726932	0	0.437099991	0	6	4552.78609	89.31257814	76225.89419	0	11664.33387	0	5446.133367	34009.75457	48.29616659	362.3554993	15389.20073	43607.80628	0.410615567	13493.87706	1	1
719	0	53.83991463	0	9.983469903	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	131.6138125	828.975646	828.975646	5748.772892	2567.024354	-4.869601797	58.15038495	0	55.36269915	828.975646	0	2238.786087	216.7392063	76495.67129	1119.95837	16918.92526	985.1047257	14610.48235	25356.61852	1.402391167	140.2391167	20464.56594	21742.23743	9.983469903	26613.49097	0	0
720	0	2.808248065	0	0	0	0	0	0	0	0	0	0	0	0	5	0	17	5	8.4	0	0	0	65.0540125	0	0	0	0	-3.567991307	55.56746955	0	2.808248065	0	22	41959.28252	147.5279625	38418.22818	0	925.639096	0	9278.625558	8968.192508	7.247016296	724.7016296	79701.62175	83583.30065	0	88865.85566	3	3
721	0	4.633770598	1.187666385	3.728650651	0	0	0	0	0	0	0	0	0	0	278	0	26	42	30	2	1	1	67.89580625	0	0	0	0	-3.60862273	56.5553835	0	6.009745177	0	72	10787.14586	152.7394938	31526.16037	0	0	0	0	0	5.817206726	581.7206726	80349.67383	81064.91177	3.728650651	28989.79842	9837	122
722	0	38.97301071	38.91928593	0	0	0	0	0	0	0	0	0	0	0	2	0	18	3	0	0	0	0	77.6637125	0	0	0	0	-4.043410786	55.56046286	0	38.98124643	0	21	26162.89487	173.52055	29337.64535	0	9458.704511	0	13045.64557	12101.41841	22.0697818	2206.97818	51097.77932	53583.30065	0	99392.7946	27	17
723	0	0	0	0	0	0	0	0	0.947492657	0	0	0	0	0	7	0	3	6	0	0	0	0	91.52492933	0	0	2771.975646	0	-5.37953478	56.34001597	0	0.947492657	0	9	0	166.9969587	70904.43888	0	2141.956897	0	8111.158307	3379.982169	9.308140759	922.300209	0	3173.752101	0	9836.495058	275	122
724	0	0.910999045	0	1.391650207	0	0	0	0	0	0	0	0	0	0	8	0	138	42	32.5	0	0	0	33.5979	0	0	0	0	-3.283363305	56.5591673	0	2.302649251	0	181	9954.483889	78.12140625	12871.74196	0	555.1017515	0	12032.52921	10971.89832	61.62963287	6162.963287	84025.32182	71061.26889	1.391650207	17103.21099	9	8
725	0	12.61490635	1.689534615	11.23373118	0	0	1.478503295	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	115.2089563	0	0	17647.71274	6322.110116	-4.44454808	56.90121953	0.037556012	12.74968252	0	0	31129.58904	224.6054062	68887.64623	2194.93481	8429.535186	3096.533212	19882.53822	7202.086004	2.005100384	200.5100384	46211.77648	55670.26301	11.23373118	62642.69885	2	2
726	0	33.77005568	28.50272805	0	0	0	0	0	0	0	0	0	0	0	44	0	59	19	4.3	0	0	0	57.4865875	0	0	0	0	-3.201574606	59.07520116	0	33.7700555	0	78	293.6648829	153.7020313	14768.20749	0	10135.17356	0	1445.920202	50875.80908	7.593288116	759.3288116	88981.57517	4685.302942	0	7721.482613	43	32
727	0	0.198342692	2.593934107	13.54403953	0	0	0	0	0	0	0	0	0	0	7	0	0	1	0	0	0	0	71.74574761	0	0	6430.037539	0	-1.617521065	60.33735168	0	16.31538965	0	1	0	161.4443228	26934.20848	4253.034372	10272.70599	0	25309.04461	215853.325	1.493620817	23.3205471	1957.683354	35972.96413	0	1559.948095	89	63
728	0	0	0	4.199650383	0	0	0	0	0	0	0	0	0	0	5	0	12	24	25.8	0	0	0	86.88811718	0	0	0	0	-6.485145524	57.47414175	0	4.199650383	0	36	0	206.8891352	47606.27385	0	11416.084	0	9362.442577	44231.55842	2.524510305	229.3111582	8237.951321	8586.198908	0	3634.376669	144	76
729	0	0.010599056	8.272952545	0.010599015	0	0	0	8.270665466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	140.25	1186.975646	1304.897464	6131.001355	1186.975646	-3.005528229	58.35848716	0	8.279037666	1186.975646	0	0	224.3125	6054.488368	1333.243494	32632.32876	2484.367101	4001.311819	4366.450387	0	0	87980.22033	0	0.008263364	46165.55063	0	0
730	0	15.23154261	15.23153844	0	0	0	0	0	0	0	0	0	0	0	19	0	2	11	0	0	0	0	82.90337636	0	0	588.7860896	0	-6.2677341	55.59304635	0	15.23154053	0	13	0	181.5861633	4840.30984	0	36893.22799	0	20698.9601	84673.31911	8.038881865	321.6595955	9105.426925	40302.06504	0	10162.84035	122	58
731	0	0.340133019	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	145.6518174	2524.024354	4784.21391	17702.39773	2524.024354	-5.436242585	56.96775697	0	0.340133019	2524.024354	1	0	204.2081281	95471.69938	5668.304526	5799.25168	0	6071.758576	5569.481777	1.094202812	109.0103378	22163.53109	22647.78609	0	19530.91887	0	0
732	0	0.306457084	0.305343996	0.819859322	0.311918598	0	0	0	0	0	0	0	0	0	20	0	120	16	9	0	0	1	35.65758597	0	0	0	0	-2.635667102	56.74384541	0	1.133756861	0	137	108.024354	83.00733874	33305.02859	0	5809.430364	0	3841.702253	0	24.77458794	2477.458794	84872.02905	32510.49532	0.819859322	28596.00657	14	14
733	0	17.5139079	0	16.69561816	5.197143534	0	1.906207226	0	0	0	0	0	100	0	3	0	0	1	0	0	0	0	80.652625	0	0	5084.938418	0	-4.333687501	55.10586789	0	100	0	1	12178.14325	157.3084187	40832.07467	3979.787481	11654.85026	0	707.668513	23617.92105	8.314193916	831.4193916	39950.48733	48164.96265	16.69561816	105683.5265	0	0
734	0	0.026589346	0	83.02825283	0	0	0	0	0	0	0	0	0	0	7	0	0	8	0	0	0	0	85.18298793	0	2163.024354	0	0	-6.496173981	57.56369012	0	83.05484217	0	8	0	163.3278147	47609.60489	328.3523287	15138.13695	0	17362.07375	48559.44784	1.937294195	32.36595917	8225.197646	8578.939646	0	0	6	4
735	0	43.31261563	39.86387719	40.21719271	39.86279172	0	0	0	0	0	0	0	0	0	7	0	16	3	4.4	0	0	0	93.05163919	0	0	4546.608221	0	-4.04136605	58.52569391	0	43.37050378	0	19	0	192.3513891	50241.65499	0	25878.51511	0	14322.8259	14332.31218	1.245431667	119.0785294	25312.0513	40391.9829	40.15380824	51173.41267	3	2
736	0	18.52096379	43.18083849	26.20792945	0	0	0	0	0	0	0	0	0	0	24	0	16	35	27.8	1	1	0	85.63984349	0	0	0	0	-5.957106197	57.22209473	0	63.25607782	0	53	0	174.7411347	83001.56796	0	0	0	0	10046.05109	2.194189354	184.7280045	10255.75252	7762.762677	13.66132068	3700.007498	557	133
737	0	5.831855078	4.625125744	0	4.630052976	0	0	0	0	0	0	0	100	0	38	0	18	8	8.9	0	1	0	51.61894375	0	0	142.024354	0	-4.015903822	55.0216641	0	100	0	27	8464.646579	117.1042063	57755.75885	0	3929.287503	0	0	21433.0713	2.596523209	259.6523209	57918.87088	68019.40165	0	127369.8729	709	104
738	0	8.962494631	2.778814608	3.553153845	2.397868551	0	0	81.71890371	0	0	0	0	0	0	24	0	5	1	0	0	0	0	61.3606582	0	36185.9658	0	0	-7.015160161	56.4644343	0	91.04729864	0	6	0	154.9190591	4139.263226	0	20292.22064	0	22647.76113	80860.66979	2.019758767	33.70366669	34802.16513	0	3.426886086	20193.72043	12	12
739	0	32.31878012	1.865832455	27.51193878	1.864075366	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	75.77883125	0	1660.794311	0	0	-3.097407446	55.75229921	0	32.52062425	0	0	16258.78609	169.7417688	20644.42283	1683.915976	3515.60169	2593.779397	5381.369031	4740.039031	18.78461761	1878.461761	47206.88809	72936.78514	27.51193878	57817.12336	21	20
740	0	1.401429327	0	0.86239471	0	0	0	0	0	0	0	0	0	0	7	0	28	2	0	0	0	0	48.3187875	0	0	0	0	-2.777023204	55.6648906	0	1.726499244	0	30	28758.52009	114.4365688	41465.07263	0	967.8850451	0	8878.175354	181.5913143	24.54032562	2454.032562	34832.50763	64914.69803	0.86239471	45602.11112	5	5
741	0	0.687638583	0	1.466434872	0	0	0	0	0	0	0	0	0	0	2	0	4	10	4.3	0	0	0	65.48305625	0	0	0	0	-2.640257895	57.01332854	0	2.093477815	0	14	21272.82774	157.2296563	27047.62248	0	2546.004314	0	9335.727303	15762.14678	10.5500885	1055.00885	114523.4218	43323.907	1.466434872	58463.54349	0	0
742	0	24.8950871	24.85965749	0.195050115	0	0	0	0	0	0	0	0	0	0	5	0	17	15	8.7	0	0	1	78.66956647	0	0	0	0	-4.34857426	57.98135006	0	25.06739856	0	33	0	184.6624349	45843.05034	0	6436.741675	0	19000.44592	0	2.018226098	201.3821735	50190.84359	39050.27131	0.009387312	20442.86851	53	51
743	0	1.363468626	20.96268463	0	0	0	0	0	0	0	0	0	0	0	42	1	0	5	0	0	0	0	47.05378754	0	17865.19019	0	0	-3.035297718	59.34606088	0	20.96295934	0	6	0	108.3874974	0	18294.76258	35711.43449	0	3842.864256	82492.8983	5.588401553	101.9972591	119234.1019	1018.724	0	15580.06966	3	2
744	0	14.36371977	0.728187004	13.64147653	0	0	0	0	0	0	0	0	3.470848518	0	109	0	48	29	26.2	1	1	0	111.7758916	0	0	0	0	-5.208859219	58.14229278	0	14.37280068	0	79	0	195.1239689	60731.79624	0	0	0	0	43843.26008	1.556820348	145.757926	21017.52669	8676.05526	13.46528511	12634.96889	144	48
745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	73.25303137	0	13180.84016	8054.975646	0	-0.893113362	60.33329994	0	0	0	0	0	167.4262137	48879.30785	5834.634051	21664.80625	674.2335817	17426.89135	237878.3424	14.25341939	139.9036255	12603.59143	18723.5514	0	14683.09889	4	4
746	0	11.13872938	7.837903584	7.327387211	0	0	0	23.9040085	0	0	0	0	0	0	5	0	23	2	0	0	0	0	97.78479192	0	0	0	0	-1.066500214	60.60400195	0	34.95910067	0	25	0	232.2042825	69360.55348	0	36771.02712	0	1850.254501	256916.5471	2.703121966	198.7213821	13622.4875	0	7.260401313	12260.44696	2776	137
747	0	0.007087687	10.81269074	20.63068517	0	0	0	0	0	0	0	0	0	0	3	0	2	0	0	0	0	0	87.65588107	0	0	11866.98238	1592.78609	-5.96932596	55.78294272	0	31.4504636	0	2	0	195.4584439	13381.93534	0	39244.25363	452.9309051	18716.16944	63174.01082	2.06166391	44.16473961	12843.86054	14508.53676	0	1075.660564	0	0
748	0	1.554050824	1.426752971	0	0	0	0	0	0	0	0	0	0	0	8	0	16	29	26.9	0	1	0	87.299875	0	0	2786.409268	0	-4.785909146	57.07381921	0	1.55405076	0	46	25369.2827	184.895125	61413.11798	0	3466.220539	0	0	15508.81926	2.461317959	246.1317959	33827.42591	34527.83446	0	41854.6861	6	6
749	0	0.714780427	0	0.774846384	0	0	0	0	0	0	0	0	0	0	2	0	0	3	0	0	0	0	55.10994375	0	467.2139104	0	0	-3.60482206	56.46558036	0	1.481014381	0	3	4120.024354	121.440025	30705.42616	155.0553225	238.7856345	0	7020.63074	5140.205008	17.15606567	1715.606567	77968.6867	78619.87307	0.774846384	22214.8108	0	0
750	0	0	0	97.07315237	0	0	0	96.50219429	0	0	0	0	0	0	1	0	0	0	0	0	0	0	120.8366394	0	8719.528952	2606.135208	0	-6.805418575	57.37246808	0	97.07315237	0	0	0	239.5225309	29174.64622	3359.055604	28223.23046	2345.753255	27435.52558	60763.02774	0	0	10351.75746	16.27048695	0	0	0	0
751	0	3.037536629	0	0.203884113	0	0	0	0	0	0	0	1.947210703	0	0	71	0	36	12	8.7	3	0	0	68.643325	0	0	0	0	-4.387534878	56.00362554	1.426709111	5.409798169	0	48	3244.119139	156.871725	9868.117587	0	0	0	12412.88147	2092.391124	64.16589691	6416.589691	32238.06294	24791.91825	0.203884113	74428.52368	44	33
752	0	43.88770171	43.88769772	43.88769772	43.89103307	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	131.0737375	6454.245466	9096.094861	7579.627524	6454.245466	-4.19058887	58.1638628	0	43.89667226	6454.245466	0	18021.3185	227.2265375	64465.73438	9228.220257	22700.23978	7712.293956	20501.27169	11191.79516	2.33184742	233.184742	37819.83566	27903.93414	43.88769772	24929.91555	0	0
753	0	12.35262408	0	0.666813787	0	0	0	0	0	10.42896592	0	0	89.98184508	0	12	0	28	14	13	0	0	0	42.79865014	0	0	0	0	-4.473658279	54.83343829	0	99.86492289	0	42	0	93.66193458	69750.30246	0	28399.2155	0	15965.86905	28521.77819	10.98664101	996.7111359	28382.65489	41328.70603	0.452513955	121753.0008	32	30
754	0	36.60287984	3.58223745	36.79911329	14.42788456	14.35403273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102.935525	477.4388901	4553.975646	477.4388901	3852.365323	-4.589937627	56.62867244	0	36.83314927	477.4388901	0	18308.4489	191.7713313	79882.39054	524.7523617	14239.31374	1237.157008	18448.89898	1333.083345	1.651170683	165.1170683	24378.21126	35705.28391	36.79911329	41231.19548	0	0
755	0	3.441750517	19.51569787	0	0	0	0	0	0	0	0	0	0	0	13	0	2	6	13	0	0	1	94.96201875	0	0	0	0	-4.746221568	56.53544158	0	22.95744839	0	9	14357.97565	203.1819875	70809.84425	0	10658.45496	0	17052.71134	0	2.896064243	289.6064243	14329.51965	25274.10294	0	30817.18479	38	23
756	0	2.340768195	0.507538112	1.484173723	0.505712284	0	0	0	0	0	0	0	0	0	60	0	71	50	31	0	0	0	58.32384375	0	0	0	0	-3.92468597	56.37117204	0	2.34178044	0	112	20108.21391	130.1591812	50785.64222	0	15358.78847	0	22398.77076	9006.881124	7.53979454	753.979454	56859.45359	57442.3145	1.484173723	38539.69687	48	27
757	0	2.02277982	1.305570052	0	0.776567177	0	0	0	0	0.943079208	0	0.570206353	0	0	618	1	998	52	47.6	12	0	18	31.10654568	0	0	0	0	-4.382011206	55.91385685	0	3.002326574	0	1082	0	74.83264031	0	0	0	0	5999.677208	0	1229.029938	119735.9252	28285.29671	29210.48262	0	76640.08952	321	97
758	0	0	0	52.92031875	0	0	0	0	0	0	0	0	0	0	2	0	20	3	0	0	0	0	114.5163831	0	5867.086552	0	0	-6.383583297	58.01732894	0	52.92031875	0	23	0	215.5016844	16922.67032	0	15959.92008	0	21480.32802	79368.26143	2.931284092	106.1082916	6710.665646	4085.38639	0	360.9272862	22	22
759	0	2.520958597	1.741341907	95.87039606	1.734193895	0	0	96.06206025	0	0	0	0	0	0	25	0	0	0	0	0	0	0	105.7086424	0	14112.99209	0	2718.21391	-6.388739061	56.66809185	0	98.5865246	0	0	0	189.4525358	28403.52973	5168.094947	11390.14638	764.9397117	6089.305687	36296.47541	0	0	25318.64994	0	0	0	0	0
760	0	16.77525505	11.10273265	12.93052806	0	0	3.870928293	0	12.5537344	0	0	0	0	0	25	0	16	23	27	0	0	1	87.38627284	0	0	0	0	-5.225619675	56.43401787	0	40.4051129	0	40	0	182.4807241	72471.30576	0	10047.94233	0	5117.204854	0	2.433029249	213.2179813	0	5067.870526	12.88142333	11759.47017	518	155
761	0	0	0	79.4126209	0	0	0	40.92436146	0	0	0	0	0	0	15	0	3	5	9	0	1	0	88.35234274	0	90.0751447	0	0	-5.919108596	56.86362148	0	79.4126209	0	9	0	174.6081075	64251.60714	0	16901.65109	0	0	243.2540185	0	0	12109.58865	0	0	0	113	79
762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	36	14	12.6	0	0	0	43.6234875	0	0	0	0	-2.477903534	57.19371622	0	0	0	50	16893.56196	99.0953875	11788.07085	0	6197.23874	0	17321.04401	5434.191627	60.93067902	6093.067902	133632.1152	48188.83593	0	76197.4589	373	72
763	0	0.870624781	12.2780125	70.26329971	12.2727783	0	0	50.4960911	0	0	0	0	0	0	16	0	77	6	0	0	0	0	84.6167352	0	0	0	0	-6.246749744	58.29175206	0	71.1438802	0	82	0	211.5001486	3095.613843	0	5107.024197	0	37155.0591	98508.09913	10.63246467	424.2741089	23367.15165	44.93940732	12.27194314	0	0	0
764	0	6.307520054	5.784600993	69.34422056	5.794124483	0	0	0	0	0	0	0	30.05007235	0	0	0	4	12	0	0	0	0	49.69803906	0	0	312.6128985	0	-4.784654905	54.82669916	0	99.77238898	0	16	0	112.5533231	70560.7055	0	9874.403811	0	16057.05249	11140.22188	2.484400161	77.77886963	9633.697155	24163.34996	0.768656519	111659.9986	14	14
765	0	0	84.08970976	0	0	0	0	0	0	0	0	0	1.045509673	0	3	0	4	4	0	0	0	0	110.5499375	0	4976.78609	16384.33463	0	-4.82005892	57.52242054	0	84.08970976	0	8	15421.83531	194.9281375	41196.96021	0	10964.20204	0	11074.45986	4965.474153	4.336877022	433.6877022	33150.23388	30767.89439	0	26231.55764	40	26
766	0	0	4.288267439	0.322719924	4.285118331	0	0	0	0	0	0	0	0	0	4	0	10	4	0	0	0	0	83.69679205	0	0	5429.024354	0	-6.439297441	58.46506822	0	4.289158416	0	14	0	208.9331433	23077.32968	0	24040.07992	0	34998.52242	120570.154	3.376112673	52.03359604	23694.62449	8333.300263	0.322719924	20006.22338	12	10
767	0	0.091307246	0	0	0	0	0	0.21104273	0	0	0	0	0	0	7	0	0	3	0	0	0	0	44.05538697	0	4777.750278	0	0	-2.852748488	59.07796483	0	0.302349976	0	3	0	108.5719716	7565.818489	4158.723523	5938.750181	0	21445.9202	59875.46966	22.89580446	543.8420715	106628.3791	4896.170894	0	13323.52598	26	26
768	0	0	0	0.513527165	0	0	0	0	0	0	0	0	10.68301533	0	0	0	0	0	0	0	0	0	100.889	0	0	20844.02435	2324.024354	-4.855232856	57.97097477	0	11.19272987	0	0	9807.024354	184.0090625	60608.60399	6117.786849	13563.25833	2250.355321	13610.88499	21534.96384	1.25242424	125.242424	40284.08498	11475.20648	0.513527165	37041.03572	1	1
769	0	45.88177408	20.5862254	0	0	0	0	0	0	0	0	0.676819236	0	0	117	0	23	22	8.3	0	1	0	102.4719764	0	0	0	0	-5.158909373	55.62666716	0	46.56074999	0	46	0	184.989341	30522.9072	0	11664.16051	0	0	14773.69363	13.02550514	794.2485962	12146.41712	2919.716718	0	30079.38321	1253	184
770	0	63.19484484	0	0.577557833	0	0	1.325548815	0	0	0	0	0	0	0	6	0	1	17	20.1	0	0	2	89.6732125	0	0	5395.975646	0	-4.772526157	56.89436749	0	63.19577167	0	20	14338.49982	184.0500563	77416.96333	0	9095.883717	0	10338.85773	0	2.98142189	298.142189	34035.14918	40847.61873	0.577557833	47886.00313	4	4
771	0	12.98010726	12.98010264	1.791884872	0.587895404	0	0	0	0.008564916	0	0	0	0	0	42	0	7	12	0	0	0	0	63.99732694	0	0	6599.477876	0	-6.436065438	55.67700905	0	12.99169573	0	19	0	131.697347	6304.144022	0	50992.12879	0	10777.27526	93913.23875	0.613592994	15.22136974	1090.830052	44990.9025	1.753566474	20322.80825	38	32
772	0	0.271690659	0	0	0	0	0	10.85182142	0	0	0	0	0	0	8	0	8	1	0	0	0	0	66.1054865	0	6867.597769	0	715.7860896	-5.468027368	55.52839701	0	11.12351216	0	9	0	137.1196811	10504.39306	0	7526.904055	0	14050.67223	36635.56874	11.18774546	324.0712433	34537.72742	3761.415948	0	22243.3176	46	35
773	0	19.5457259	29.59421143	14.37826117	4.972606157	4.995880115	0	0	0	0	0	0	0	0	9	0	13	13	4.6	0	0	0	97.20789658	0	0	0	0	-5.746483696	56.77901548	0	43.2341658	0	26	0	191.4326369	69358.14011	0	4656.923334	0	8352.3324	6098.766409	1.558284147	150.4011183	1802.57091	2012.31391	11.13300498	3214.55542	1	1
